"time","date","value","household","phase"
"06:10","2012-07-06",0.0475815291666667,"05",0
"06:20","2012-07-06",0.0472133427777778,"05",0
"06:30","2012-07-06",0.0550991727777778,"05",0
"06:40","2012-07-06",0.0494153322222222,"05",0
"06:50","2012-07-06",0.0522171047222222,"05",0
"07:00","2012-07-06",0.108447221666667,"05",0
"07:10","2012-07-06",0.151361171388889,"05",0
"07:20","2012-07-06",0.1505683225,"05",0
"07:30","2012-07-06",0.176557519722222,"05",0
"07:40","2012-07-06",0.136973151111111,"05",0
"07:50","2012-07-06",0.0810028511111111,"05",0
"08:00","2012-07-06",0.0940086483333333,"05",0
"08:10","2012-07-06",0.0879330419444444,"05",0
"08:20","2012-07-06",0.0839080380555556,"05",0
"08:30","2012-07-06",0.129397194722222,"05",0
"08:40","2012-07-06",0.116109180277778,"05",0
"08:50","2012-07-06",0.136767627222222,"05",0
"09:00","2012-07-06",0.110277746666667,"05",0
"09:10","2012-07-06",0.0880248344444444,"05",0
"09:20","2012-07-06",0.131276048611111,"05",0
"09:30","2012-07-06",0.0997846747222222,"05",0
"09:40","2012-07-06",0.0960957922222222,"05",0
"09:50","2012-07-06",0.119880317222222,"05",0
"10:00","2012-07-06",0.123530074166667,"05",0
"10:10","2012-07-06",0.0959285541666667,"05",0
"10:20","2012-07-06",0.328033918333333,"05",0
"10:30","2012-07-06",0.397902891666667,"05",0
"10:40","2012-07-06",0.302893416944444,"05",0
"10:50","2012-07-06",0.1581183175,"05",0
"11:00","2012-07-06",0.113242025,"05",0
"11:10","2012-07-06",0.122150723888889,"05",0
"11:20","2012-07-06",0.138064110555556,"05",0
"11:30","2012-07-06",0.144693692777778,"05",0
"11:40","2012-07-06",0.140927931388889,"05",0
"11:50","2012-07-06",0.506755402222222,"05",0
"12:00","2012-07-06",0.334135635833333,"05",0
"12:10","2012-07-06",0.135582979444444,"05",0
"12:20","2012-07-06",0.136700785,"05",0
"12:30","2012-07-06",0.116148079166667,"05",0
"12:40","2012-07-06",0.134150910277778,"05",0
"12:50","2012-07-06",0.112440923055556,"05",0
"13:00","2012-07-06",0.0964320961111111,"05",0
"13:10","2012-07-06",0.1101085,"05",0
"13:20","2012-07-06",0.128102633055556,"05",0
"13:30","2012-07-06",0.142950768055556,"05",0
"13:40","2012-07-06",0.0930855030555555,"05",0
"13:50","2012-07-06",0.0945256969444444,"05",0
"14:00","2012-07-06",0.0818820983333333,"05",0
"14:10","2012-07-06",0.0925833247222222,"05",0
"14:20","2012-07-06",0.103239600277778,"05",0
"14:30","2012-07-06",0.135903874166667,"05",0
"14:40","2012-07-06",0.149977926388889,"05",0
"14:50","2012-07-06",0.0891404325,"05",0
"15:00","2012-07-06",0.0824720472222222,"05",0
"15:10","2012-07-06",0.0955535244444445,"05",0
"15:20","2012-07-06",0.0943229147222222,"05",0
"15:30","2012-07-06",0.123862828055556,"05",0
"15:40","2012-07-06",0.115166557222222,"05",0
"15:50","2012-07-06",0.107297983611111,"05",0
"16:00","2012-07-06",0.0888144722222222,"05",0
"16:10","2012-07-06",0.0954451558333333,"05",0
"16:20","2012-07-06",0.0831826602777778,"05",0
"16:30","2012-07-06",0.0947075152777778,"05",0
"16:40","2012-07-06",0.121887153888889,"05",0
"16:50","2012-07-06",0.154846538055556,"05",0
"17:00","2012-07-06",0.106785154444444,"05",0
"17:10","2012-07-06",0.0911411925,"05",0
"17:20","2012-07-06",0.0805739866666667,"05",0
"17:30","2012-07-06",0.088091805,"05",0
"17:40","2012-07-06",0.0951615619444444,"05",0
"17:50","2012-07-06",0.117718373611111,"05",0
"18:00","2012-07-06",0.108532019166667,"05",0
"18:10","2012-07-06",0.108865583611111,"05",0
"18:20","2012-07-06",0.0819810116666667,"05",0
"18:30","2012-07-06",0.0896270283333333,"05",0
"18:40","2012-07-06",0.126910292222222,"05",0
"18:50","2012-07-06",0.12754021,"05",0
"19:00","2012-07-06",0.0958764180555556,"05",0
"19:10","2012-07-06",0.111147350833333,"05",0
"19:20","2012-07-06",0.0998892366666667,"05",0
"19:30","2012-07-06",0.100688929444444,"05",0
"19:40","2012-07-06",0.0844261025,"05",0
"19:50","2012-07-06",0.0950798969444445,"05",0
"20:00","2012-07-06",0.0411487933333333,"05",0
"20:10","2012-07-06",0.0306369797222222,"05",0
"20:20","2012-07-06",0.0583296772222222,"05",0
"20:30","2012-07-06",0.0618633433333333,"05",0
"20:40","2012-07-06",0.0729145805555556,"05",0
"20:50","2012-07-06",0.1231823375,"05",0
"21:00","2012-07-06",0.0961061322222222,"05",0
"21:10","2012-07-06",0.0450034094444444,"05",0
"21:20","2012-07-06",0.0797435052777778,"05",0
"21:30","2012-07-06",0.118559078888889,"05",0
"21:40","2012-07-06",0.105876920277778,"05",0
"21:50","2012-07-06",0.0910460883333333,"05",0
"22:00","2012-07-06",0.055936865,"05",0
"22:10","2012-07-06",0.0483438783333333,"05",0
"22:20","2012-07-06",0.0612442163888889,"05",0
"22:30","2012-07-06",0.0519852288888889,"05",0
"22:40","2012-07-06",0.063307625,"05",0
"22:50","2012-07-06",0.0788499469444444,"05",0
"23:00","2012-07-06",0.0701917016666667,"05",0
"23:10","2012-07-06",0.0453286122222222,"05",0
"23:20","2012-07-06",0.0400465825,"05",0
"23:30","2012-07-06",0.0256895605555556,"05",0
"23:40","2012-07-06",0.0346861997222222,"05",0
"23:50","2012-07-06",0.0425687541666667,"05",0
"00:00","2012-07-07",0.045311975,"05",0
"00:10","2012-07-07",0.0524300822222222,"05",0
"00:20","2012-07-07",0.0393422566666667,"05",0
"00:30","2012-07-07",0.0256955177777778,"05",0
"00:40","2012-07-07",0.0370288758333333,"05",0
"00:50","2012-07-07",0.0352436247222222,"05",0
"01:00","2012-07-07",0.0266135333333333,"05",0
"01:10","2012-07-07",0.0523727933333333,"05",0
"01:20","2012-07-07",0.0570864111111111,"05",0
"01:30","2012-07-07",0.0333643941666667,"05",0
"01:40","2012-07-07",0.0321706716666667,"05",0
"01:50","2012-07-07",0.0386707380555556,"05",0
"02:00","2012-07-07",0.0257681444444444,"05",0
"02:10","2012-07-07",0.03282142,"05",0
"02:20","2012-07-07",0.0555154961111111,"05",0
"02:30","2012-07-07",0.0443517194444444,"05",0
"02:40","2012-07-07",0.04209373,"05",0
"02:50","2012-07-07",0.0379608966666667,"05",0
"03:00","2012-07-07",0.0269296975,"05",0
"03:10","2012-07-07",0.0346525266666667,"05",0
"03:20","2012-07-07",0.0372250494444444,"05",0
"03:30","2012-07-07",0.0440531394444444,"05",0
"03:40","2012-07-07",0.0536562855555556,"05",0
"03:50","2012-07-07",0.0486878766666667,"05",0
"04:00","2012-07-07",0.0315902902777778,"05",0
"04:10","2012-07-07",0.0408918563888889,"05",0
"04:20","2012-07-07",0.0323192233333333,"05",0
"04:30","2012-07-07",0.0317106377777778,"05",0
"04:40","2012-07-07",0.0507216155555556,"05",0
"04:50","2012-07-07",0.0481065969444444,"05",0
"05:00","2012-07-07",0.0420585644444444,"05",0
"05:10","2012-07-07",0.0398679008333333,"05",0
"05:20","2012-07-07",0.0286004802777778,"05",0
"05:30","2012-07-07",0.0306789111111111,"05",0
"05:40","2012-07-07",0.0401989769444445,"05",0
"05:50","2012-07-07",0.0402334994444444,"05",0
"06:00","2012-07-07",0.0509989055555556,"05",0
"06:10","2012-07-07",0.0521807625,"05",0
"06:20","2012-07-07",0.0260712088888889,"05",0
"06:30","2012-07-07",0.0353510786111111,"05",0
"06:40","2012-07-07",0.0355826858333333,"05",0
"06:50","2012-07-07",0.0644981863888889,"05",0
"07:00","2012-07-07",0.121418683055556,"05",0
"07:10","2012-07-07",0.170205229166667,"05",0
"07:20","2012-07-07",0.148969497777778,"05",0
"07:30","2012-07-07",0.149107323611111,"05",0
"07:40","2012-07-07",0.145068655,"05",0
"07:50","2012-07-07",0.045736605,"05",0
"08:00","2012-07-07",0.089245745,"05",0
"08:10","2012-07-07",0.109955040833333,"05",0
"08:20","2012-07-07",0.102467389722222,"05",0
"08:30","2012-07-07",0.10740062,"05",0
"08:40","2012-07-07",0.0948553480555556,"05",0
"08:50","2012-07-07",0.07978342,"05",0
"09:00","2012-07-07",0.115442381666667,"05",0
"09:10","2012-07-07",0.1073918575,"05",0
"09:20","2012-07-07",0.0961526944444445,"05",0
"09:30","2012-07-07",0.124389202777778,"05",0
"09:40","2012-07-07",0.152001526944444,"05",0
"09:50","2012-07-07",0.0987129966666667,"05",0
"10:00","2012-07-07",0.160535393888889,"05",0
"10:10","2012-07-07",0.139555863333333,"05",0
"10:20","2012-07-07",0.139295908055556,"05",0
"10:30","2012-07-07",0.118574823611111,"05",0
"10:40","2012-07-07",0.118180650555556,"05",0
"10:50","2012-07-07",0.108412786111111,"05",0
"11:00","2012-07-07",0.107815436944444,"05",0
"11:10","2012-07-07",0.0989522102777778,"05",0
"11:20","2012-07-07",0.0969007827777778,"05",0
"11:30","2012-07-07",0.146202299166667,"05",0
"11:40","2012-07-07",0.254289204722222,"05",0
"11:50","2012-07-07",0.180882203611111,"05",0
"12:00","2012-07-07",0.135887138611111,"05",0
"12:10","2012-07-07",0.1581983075,"05",0
"12:20","2012-07-07",0.137819008333333,"05",0
"12:30","2012-07-07",0.120363683333333,"05",0
"12:40","2012-07-07",0.0961630111111111,"05",0
"12:50","2012-07-07",0.124892791111111,"05",0
"13:00","2012-07-07",0.139417049444444,"05",0
"13:10","2012-07-07",0.127476088055556,"05",0
"13:20","2012-07-07",0.151428890277778,"05",0
"13:30","2012-07-07",0.144678148611111,"05",0
"13:40","2012-07-07",0.129971208611111,"05",0
"13:50","2012-07-07",0.1239763525,"05",0
"14:00","2012-07-07",0.202175510277778,"05",0
"14:10","2012-07-07",0.255820882222222,"05",0
"14:20","2012-07-07",0.184144769444444,"05",0
"14:30","2012-07-07",0.109006571388889,"05",0
"14:40","2012-07-07",0.109982100555556,"05",0
"14:50","2012-07-07",0.116366525833333,"05",0
"15:00","2012-07-07",0.1070091675,"05",0
"15:10","2012-07-07",0.1263497425,"05",0
"15:20","2012-07-07",0.167726559444444,"05",0
"15:30","2012-07-07",0.136095237222222,"05",0
"15:40","2012-07-07",0.100645607777778,"05",0
"15:50","2012-07-07",0.108295691111111,"05",0
"16:00","2012-07-07",0.100067927222222,"05",0
"16:10","2012-07-07",0.140151190277778,"05",0
"16:20","2012-07-07",0.159788483611111,"05",0
"16:30","2012-07-07",0.117720049444444,"05",0
"16:40","2012-07-07",0.110028549722222,"05",0
"16:50","2012-07-07",0.110754000277778,"05",0
"17:00","2012-07-07",0.103235318888889,"05",0
"17:10","2012-07-07",0.101997737222222,"05",0
"17:20","2012-07-07",0.131936863888889,"05",0
"17:30","2012-07-07",0.127040663055556,"05",0
"17:40","2012-07-07",0.117786787222222,"05",0
"17:50","2012-07-07",0.120293433055556,"05",0
"18:00","2012-07-07",0.0871267247222222,"05",0
"18:10","2012-07-07",0.09584739,"05",0
"18:20","2012-07-07",0.108780239722222,"05",0
"18:30","2012-07-07",0.149163126666667,"05",0
"18:40","2012-07-07",0.103189641666667,"05",0
"18:50","2012-07-07",0.107149860277778,"05",0
"19:00","2012-07-07",0.102876648055556,"05",0
"19:10","2012-07-07",0.0914760269444444,"05",0
"19:20","2012-07-07",0.0879048566666667,"05",0
"19:30","2012-07-07",0.0813792091666667,"05",0
"19:40","2012-07-07",0.126507151111111,"05",0
"19:50","2012-07-07",0.0825914427777778,"05",0
"20:00","2012-07-07",0.046074725,"05",0
"20:10","2012-07-07",0.0600586502777778,"05",0
"20:20","2012-07-07",0.0363027283333333,"05",0
"20:30","2012-07-07",0.0317732761111111,"05",0
"20:40","2012-07-07",0.105076032777778,"05",0
"20:50","2012-07-07",0.0580541505555556,"05",0
"21:00","2012-07-07",0.0545044258333333,"05",0
"21:10","2012-07-07",0.0679028630555556,"05",0
"21:20","2012-07-07",0.0597939505555556,"05",0
"21:30","2012-07-07",0.0488339566666667,"05",0
"21:40","2012-07-07",0.0732444186111111,"05",0
"21:50","2012-07-07",0.0483308311111111,"05",0
"22:00","2012-07-07",0.0330334880555556,"05",0
"22:10","2012-07-07",0.0580036416666667,"05",0
"22:20","2012-07-07",0.0533070055555556,"05",0
"22:30","2012-07-07",0.0539694225,"05",0
"22:40","2012-07-07",0.0736968344444444,"05",0
"22:50","2012-07-07",0.0701695294444444,"05",0
"23:00","2012-07-07",0.0757305630555556,"05",0
"23:10","2012-07-07",0.0666761213888889,"05",0
"23:20","2012-07-07",0.0421616975,"05",0
"23:30","2012-07-07",0.0595724102777778,"05",0
"23:40","2012-07-07",0.0480124569444444,"05",0
"23:50","2012-07-07",0.02892857,"05",0
"00:00","2012-07-08",0.0400862791666667,"05",0
"00:10","2012-07-08",0.0291921127777778,"05",0
"00:20","2012-07-08",0.0255890041666667,"05",0
"00:30","2012-07-08",0.0526900344444445,"05",0
"00:40","2012-07-08",0.0455310727777778,"05",0
"00:50","2012-07-08",0.0446016619444444,"05",0
"01:00","2012-07-08",0.0499814827777778,"05",0
"01:10","2012-07-08",0.0258041822222222,"05",0
"01:20","2012-07-08",0.0275219675,"05",0
"01:30","2012-07-08",0.0426811044444444,"05",0
"01:40","2012-07-08",0.0302629461111111,"05",0
"01:50","2012-07-08",0.0484758783333333,"05",0
"02:00","2012-07-08",0.0562086108333333,"05",0
"02:10","2012-07-08",0.0384814608333333,"05",0
"02:20","2012-07-08",0.0292540197222222,"05",0
"02:30","2012-07-08",0.0373316538888889,"05",0
"02:40","2012-07-08",0.0308343477777778,"05",0
"02:50","2012-07-08",0.0337870777777778,"05",0
"03:00","2012-07-08",0.0557859705555556,"05",0
"03:10","2012-07-08",0.0488634083333333,"05",0
"03:20","2012-07-08",0.0453697719444444,"05",0
"03:30","2012-07-08",0.0327620027777778,"05",0
"03:40","2012-07-08",0.0264301036111111,"05",0
"03:50","2012-07-08",0.0392562627777778,"05",0
"04:00","2012-07-08",0.0374117866666667,"05",0
"04:10","2012-07-08",0.0498330794444444,"05",0
"04:20","2012-07-08",0.0591305975,"05",0
"04:30","2012-07-08",0.0467203775,"05",0
"04:40","2012-07-08",0.0270064816666667,"05",0
"04:50","2012-07-08",0.0413105111111111,"05",0
"05:00","2012-07-08",0.0310380527777778,"05",0
"05:10","2012-07-08",0.0269879066666667,"05",0
"05:20","2012-07-08",0.0577437252777778,"05",0
"05:30","2012-07-08",0.0487271875,"05",0
"05:40","2012-07-08",0.0443592394444444,"05",0
"05:50","2012-07-08",0.0427650466666667,"05",0
"06:00","2012-07-08",0.0283868347222222,"05",0
"06:10","2012-07-08",0.0267218494444444,"05",0
"06:20","2012-07-08",0.0402174302777778,"05",0
"06:30","2012-07-08",0.0422772938888889,"05",0
"06:40","2012-07-08",0.0456743113888889,"05",0
"06:50","2012-07-08",0.0588828597222222,"05",0
"07:00","2012-07-08",0.0977865386111111,"05",0
"07:10","2012-07-08",0.144369925555556,"05",0
"07:20","2012-07-08",0.157524954444444,"05",0
"07:30","2012-07-08",0.105444773333333,"05",0
"07:40","2012-07-08",0.133096124166667,"05",0
"07:50","2012-07-08",0.0999899794444444,"05",0
"08:00","2012-07-08",0.121738232777778,"05",0
"08:10","2012-07-08",0.0849002669444444,"05",0
"08:20","2012-07-08",0.117170476111111,"05",0
"08:30","2012-07-08",0.0855484208333333,"05",0
"08:40","2012-07-08",0.0868198816666667,"05",0
"08:50","2012-07-08",0.149558250833333,"05",0
"09:00","2012-07-08",0.269567212222222,"05",0
"09:10","2012-07-08",0.373719029166667,"05",0
"09:20","2012-07-08",0.342094308055556,"05",0
"09:30","2012-07-08",0.1061141675,"05",0
"09:40","2012-07-08",0.110486258888889,"05",0
"09:50","2012-07-08",0.119442409166667,"05",0
"10:00","2012-07-08",0.535377246944444,"05",0
"10:10","2012-07-08",0.331543726666667,"05",0
"10:20","2012-07-08",0.253930188888889,"05",0
"10:30","2012-07-08",0.0949995083333333,"05",0
"10:40","2012-07-08",0.152242415277778,"05",0
"10:50","2012-07-08",0.11527862,"05",0
"11:00","2012-07-08",0.0943415544444444,"05",0
"11:10","2012-07-08",0.127366475833333,"05",0
"11:20","2012-07-08",0.127034269444444,"05",0
"11:30","2012-07-08",0.121563344722222,"05",0
"11:40","2012-07-08",0.285565215555556,"05",0
"11:50","2012-07-08",0.138607350555556,"05",0
"12:00","2012-07-08",0.0924604905555556,"05",0
"12:10","2012-07-08",0.101830583888889,"05",0
"12:20","2012-07-08",0.126595831666667,"05",0
"12:30","2012-07-08",0.176690491388889,"05",0
"12:40","2012-07-08",0.126253044444444,"05",0
"12:50","2012-07-08",0.117372938055556,"05",0
"13:00","2012-07-08",0.106674407777778,"05",0
"13:10","2012-07-08",0.107700138055556,"05",0
"13:20","2012-07-08",0.0916892625,"05",0
"13:30","2012-07-08",0.103997560833333,"05",0
"13:40","2012-07-08",0.149832108888889,"05",0
"13:50","2012-07-08",0.0982545572222222,"05",0
"14:00","2012-07-08",0.109742263055556,"05",0
"14:10","2012-07-08",0.109509706666667,"05",0
"14:20","2012-07-08",0.0945100663888889,"05",0
"14:30","2012-07-08",0.0955225855555556,"05",0
"14:40","2012-07-08",0.160129988611111,"05",0
"14:50","2012-07-08",0.0996410816666667,"05",0
"15:00","2012-07-08",0.09868303,"05",0
"15:10","2012-07-08",0.120458489166667,"05",0
"15:20","2012-07-08",0.117319243055556,"05",0
"15:30","2012-07-08",0.12181315,"05",0
"15:40","2012-07-08",0.1023929525,"05",0
"15:50","2012-07-08",0.119908698888889,"05",0
"16:00","2012-07-08",0.0946754147222222,"05",0
"16:10","2012-07-08",0.0883812563888889,"05",0
"16:20","2012-07-08",0.108955658611111,"05",0
"16:30","2012-07-08",0.125413655555556,"05",0
"16:40","2012-07-08",0.126101870833333,"05",0
"16:50","2012-07-08",0.277212868611111,"05",0
"17:00","2012-07-08",0.169761706944444,"05",0
"17:10","2012-07-08",0.1373953525,"05",0
"17:20","2012-07-08",0.288598761666667,"05",0
"17:30","2012-07-08",0.198147190277778,"05",0
"17:40","2012-07-08",0.150785530277778,"05",0
"17:50","2012-07-08",0.115912069722222,"05",0
"18:00","2012-07-08",0.162148121944444,"05",0
"18:10","2012-07-08",0.102636335555556,"05",0
"18:20","2012-07-08",0.101679826111111,"05",0
"18:30","2012-07-08",0.110641561388889,"05",0
"18:40","2012-07-08",0.143312564166667,"05",0
"18:50","2012-07-08",0.131631746111111,"05",0
"19:00","2012-07-08",0.1996630525,"05",0
"19:10","2012-07-08",0.179516750277778,"05",0
"19:20","2012-07-08",0.144857167222222,"05",0
"19:30","2012-07-08",0.138780977777778,"05",0
"19:40","2012-07-08",0.137725305,"05",0
"19:50","2012-07-08",0.115972194444444,"05",0
"20:00","2012-07-08",0.0819703197222222,"05",0
"20:10","2012-07-08",0.107071215833333,"05",0
"20:20","2012-07-08",0.09442868,"05",0
"20:30","2012-07-08",0.0705669766666667,"05",0
"20:40","2012-07-08",0.0512900347222222,"05",0
"20:50","2012-07-08",0.0704518863888889,"05",0
"21:00","2012-07-08",0.0727364352777778,"05",0
"21:10","2012-07-08",0.0908632661111111,"05",0
"21:20","2012-07-08",0.200091084444444,"05",0
"21:30","2012-07-08",0.125403323611111,"05",0
"21:40","2012-07-08",0.132793455555556,"05",0
"21:50","2012-07-08",0.119944322777778,"05",0
"22:00","2012-07-08",0.05908134,"05",0
"22:10","2012-07-08",0.0510803425,"05",0
"22:20","2012-07-08",0.0615914927777778,"05",0
"22:30","2012-07-08",0.0679150144444444,"05",0
"22:40","2012-07-08",0.0626555025,"05",0
"22:50","2012-07-08",0.0571004325,"05",0
"23:00","2012-07-08",0.0356113694444444,"05",0
"23:10","2012-07-08",0.0387476927777778,"05",0
"23:20","2012-07-08",0.0378261825,"05",0
"23:30","2012-07-08",0.0326460138888889,"05",0
"23:40","2012-07-08",0.0555976558333333,"05",0
"23:50","2012-07-08",0.0517763888888889,"05",0
"00:00","2012-07-09",0.0410082527777778,"05",0
"00:10","2012-07-09",0.0407386894444444,"05",0
"00:20","2012-07-09",0.0312517666666667,"05",0
"00:30","2012-07-09",0.0268055008333333,"05",0
"00:40","2012-07-09",0.0419202302777778,"05",0
"00:50","2012-07-09",0.050563255,"05",0
"01:00","2012-07-09",0.0446507597222222,"05",0
"01:10","2012-07-09",0.0587704580555556,"05",0
"01:20","2012-07-09",0.0278609241666667,"05",0
"01:30","2012-07-09",0.02807136,"05",0
"01:40","2012-07-09",0.0444320683333333,"05",0
"01:50","2012-07-09",0.0269317988888889,"05",0
"02:00","2012-07-09",0.0496626152777778,"05",0
"02:10","2012-07-09",0.0574616211111111,"05",0
"02:20","2012-07-09",0.0425169455555556,"05",0
"02:30","2012-07-09",0.0309830172222222,"05",0
"02:40","2012-07-09",0.0379061975,"05",0
"02:50","2012-07-09",0.0309079061111111,"05",0
"03:00","2012-07-09",0.0338306144444444,"05",0
"03:10","2012-07-09",0.0729501125,"05",0
"03:20","2012-07-09",0.3509071625,"05",0
"03:30","2012-07-09",0.290899148888889,"05",0
"03:40","2012-07-09",0.0540104208333333,"05",0
"03:50","2012-07-09",0.0365264288888889,"05",0
"04:00","2012-07-09",0.407362685,"05",0
"04:10","2012-07-09",0.0884647794444444,"05",0
"04:20","2012-07-09",0.04576019,"05",0
"04:30","2012-07-09",0.0588090413888889,"05",0
"04:40","2012-07-09",0.0458309561111111,"05",0
"04:50","2012-07-09",0.0277386905555556,"05",0
"05:00","2012-07-09",0.0412719336111111,"05",0
"05:10","2012-07-09",0.0315000069444444,"05",0
"05:20","2012-07-09",0.0267771791666667,"05",0
"05:30","2012-07-09",0.0607198827777778,"05",0
"05:40","2012-07-09",0.0525469088888889,"05",0
"05:50","2012-07-09",0.0391167375,"05",0
"06:00","2012-07-09",0.0389604147222222,"05",0
"06:10","2012-07-09",0.0330551108333333,"05",0
"06:20","2012-07-09",0.0261308805555556,"05",0
"06:30","2012-07-09",0.065563045,"05",0
"06:40","2012-07-09",0.0531898261111111,"05",0
"06:50","2012-07-09",0.0472577372222222,"05",0
"07:00","2012-07-09",0.121889459722222,"05",0
"07:10","2012-07-09",0.159958633055556,"05",0
"07:20","2012-07-09",0.145884132777778,"05",0
"07:30","2012-07-09",0.156102324444444,"05",0
"07:40","2012-07-09",0.0937993744444444,"05",0
"07:50","2012-07-09",0.0632616886111111,"05",0
"08:00","2012-07-09",0.110105323611111,"05",0
"08:10","2012-07-09",0.0877681508333333,"05",0
"08:20","2012-07-09",0.0849255433333333,"05",0
"08:30","2012-07-09",0.09454221,"05",0
"08:40","2012-07-09",0.140186015833333,"05",0
"08:50","2012-07-09",0.101151870277778,"05",0
"09:00","2012-07-09",0.162291541388889,"05",0
"09:10","2012-07-09",0.123164064722222,"05",0
"09:20","2012-07-09",0.108939954166667,"05",0
"09:30","2012-07-09",0.117343601111111,"05",0
"09:40","2012-07-09",0.133265041944444,"05",0
"09:50","2012-07-09",0.160670258333333,"05",0
"10:00","2012-07-09",0.121306953888889,"05",0
"10:10","2012-07-09",0.153002161944444,"05",0
"10:20","2012-07-09",0.130076170555556,"05",0
"10:30","2012-07-09",0.115432137777778,"05",0
"10:40","2012-07-09",0.0953467197222222,"05",0
"10:50","2012-07-09",0.106374080277778,"05",0
"11:00","2012-07-09",0.104129056666667,"05",0
"11:10","2012-07-09",0.13819554,"05",0
"11:20","2012-07-09",0.128925517777778,"05",0
"11:30","2012-07-09",0.184747455833333,"05",0
"11:40","2012-07-09",0.219007740833333,"05",0
"11:50","2012-07-09",0.511531614444444,"05",0
"12:00","2012-07-09",0.2126968925,"05",0
"12:10","2012-07-09",0.1327131325,"05",0
"12:20","2012-07-09",0.128967158055556,"05",0
"12:30","2012-07-09",0.139038213611111,"05",0
"12:40","2012-07-09",0.124125026388889,"05",0
"12:50","2012-07-09",0.114177111944444,"05",0
"13:00","2012-07-09",0.1193128675,"05",0
"13:10","2012-07-09",0.115129405833333,"05",0
"13:20","2012-07-09",0.100929278333333,"05",0
"13:30","2012-07-09",0.102615396388889,"05",0
"13:40","2012-07-09",0.128792645277778,"05",0
"13:50","2012-07-09",0.130164864166667,"05",0
"14:00","2012-07-09",0.144671149444444,"05",0
"14:10","2012-07-09",0.133192658611111,"05",0
"14:20","2012-07-09",0.136257300555556,"05",0
"14:30","2012-07-09",0.145206600555556,"05",0
"14:40","2012-07-09",0.129286804166667,"05",0
"14:50","2012-07-09",0.136843428611111,"05",0
"15:00","2012-07-09",0.144177885555556,"05",0
"15:10","2012-07-09",0.151406013055556,"05",0
"15:20","2012-07-09",0.109863504166667,"05",0
"15:30","2012-07-09",0.112129762777778,"05",0
"15:40","2012-07-09",0.100638709722222,"05",0
"15:50","2012-07-09",0.0951988105555556,"05",0
"16:00","2012-07-09",0.132369496944444,"05",0
"16:10","2012-07-09",0.138715045277778,"05",0
"16:20","2012-07-09",0.0968605466666667,"05",0
"16:30","2012-07-09",0.147989767222222,"05",0
"16:40","2012-07-09",0.08061122,"05",0
"16:50","2012-07-09",0.0868442527777778,"05",0
"17:00","2012-07-09",0.127078956111111,"05",0
"17:10","2012-07-09",0.123199745,"05",0
"17:20","2012-07-09",0.127797335555556,"05",0
"17:30","2012-07-09",0.106367305833333,"05",0
"17:40","2012-07-09",0.100381935555556,"05",0
"17:50","2012-07-09",0.125966011944444,"05",0
"18:00","2012-07-09",0.136110599444444,"05",0
"18:10","2012-07-09",0.1271096275,"05",0
"18:20","2012-07-09",0.188661872777778,"05",0
"18:30","2012-07-09",0.144441733611111,"05",0
"18:40","2012-07-09",0.132972085,"05",0
"18:50","2012-07-09",0.170539440833333,"05",0
"19:00","2012-07-09",0.181403207222222,"05",0
"19:10","2012-07-09",0.140549639722222,"05",0
"19:20","2012-07-09",0.141948126944444,"05",0
"19:30","2012-07-09",0.177544360277778,"05",0
"19:40","2012-07-09",0.148500703333333,"05",0
"19:50","2012-07-09",0.119255185,"05",0
"20:00","2012-07-09",0.0685234769444444,"05",0
"20:10","2012-07-09",0.0899630369444444,"05",0
"20:20","2012-07-09",0.0789754347222222,"05",0
"20:30","2012-07-09",0.0739285380555556,"05",0
"20:40","2012-07-09",0.0919516730555556,"05",0
"20:50","2012-07-09",0.0587057163888889,"05",0
"21:00","2012-07-09",0.0481421677777778,"05",0
"21:10","2012-07-09",0.0480919830555556,"05",0
"21:20","2012-07-09",0.0383671752777778,"05",0
"21:30","2012-07-09",0.101274476944444,"05",0
"21:40","2012-07-09",0.102514442777778,"05",0
"21:50","2012-07-09",0.079078155,"05",0
"22:00","2012-07-09",0.0785507516666667,"05",0
"22:10","2012-07-09",0.0655011216666667,"05",0
"22:20","2012-07-09",0.0329934855555556,"05",0
"22:30","2012-07-09",0.0461405483333333,"05",0
"22:40","2012-07-09",0.0403940594444444,"05",0
"22:50","2012-07-09",0.0361065263888889,"05",0
"23:00","2012-07-09",0.0685378502777778,"05",0
"23:10","2012-07-09",0.0561354691666667,"05",0
"23:20","2012-07-09",0.0404079616666667,"05",0
"23:30","2012-07-09",0.0408281794444444,"05",0
"23:40","2012-07-09",0.0350661247222222,"05",0
"23:50","2012-07-09",0.0287780741666667,"05",0
"00:00","2012-07-10",0.0486834316666667,"05",0
"00:10","2012-07-10",0.0525511111111111,"05",0
"00:20","2012-07-10",0.0487508572222222,"05",0
"00:30","2012-07-10",0.0489300808333333,"05",0
"00:40","2012-07-10",0.0279575986111111,"05",0
"00:50","2012-07-10",0.0367513288888889,"05",0
"01:00","2012-07-10",0.0389668302777778,"05",0
"01:10","2012-07-10",0.0347515891666667,"05",0
"01:20","2012-07-10",0.0587923130555556,"05",0
"01:30","2012-07-10",0.0545731475,"05",0
"01:40","2012-07-10",0.0368230605555556,"05",0
"01:50","2012-07-10",0.036536615,"05",0
"02:00","2012-07-10",0.0391425013888889,"05",0
"02:10","2012-07-10",0.0280917958333333,"05",0
